Aegilops tauschii
Amborella trichopoda
Arabidopsis lyrata
Arabidopsis thaliana,C00000947 ,"Catechin"
Arabidopsis thaliana,C00000956 ,"Epicatechin"
Arabidopsis thaliana,C00000982 ,"Naringenin"
Arabidopsis thaliana,C00002526 ,"Genistein"
Arabidopsis thaliana,C00004565 ,"Kaempferol"
Arabidopsis thaliana,C00004631 ,"Quercetin"
Arabidopsis thaliana,C00005178 ,"Kaempferol 3-galactoside-7-rhamnoside"
Arabidopsis thaliana,C00005234 ,"Kaempferol 3-gentiobioside-7-rhamnoside"
Arabidopsis thaliana,C00005428 ,"Quercetin 3-O-beta-D-glucopyranosyl-7-O-alpha-L-rhamnopyranoside"
Arabidopsis thaliana,C00005432 ,"Quercetin 3,7-di-O-alpha-L-rhamnopyranoside"
Arabidopsis thaliana,C00006614 ,"Cyanidin"
Arabidopsis thaliana,C00006673 ,"Cyanidin 3-sambubioside-5-glucoside"
Arabidopsis thaliana,C00006925 ,"Isoliquiritigenin"
Arabidopsis thaliana,C00007233 ,"Naringenin chalcone"
Arabidopsis thaliana,C00007402 ,"Quercetin 3-O-[6''-O-rhamnosyl)glucoside] 7-O-rhamnoside"
Arabidopsis thaliana,C00007570 ,"Cyanidin 3-O-[2-O-(2-O-(sinapoyl)-bata-D-xylopyranosyl) 6-O-(4-O-(beta-D-glucopyranosyl)-p-coumaroyl-bata-D-glucopyranoside] 5-O-[6-O-(malonyl) bata-D-glucopyranoside]"
Arabidopsis thaliana,C00007655 ,"Cyanidin 3-O-[2''-O-(xylosyl) glucoside] 5-O-(6'''-O-malonyl) glucoside"
Arabidopsis thaliana,C00007656 ,"Cyanidin 3-O-[2''-O-(2'''-O-(sinapoyl) xylosyl) glucoside] 5-O-glucoside"
Arabidopsis thaliana,C00007657 ,"Cyanidin 3-O-[2''-O-(xylosyl)-6''-O-(p-coumaroyl) glucoside] 5-O-malonylglucoside"
Arabidopsis thaliana,C00007658 ,"Cyanidin 3-O-[2''-O-(xylosyl)-6''-O-(p-O-(glucosyl)-p-coumaroyl) glucoside] 5-O-glucoside"
Arabidopsis thaliana,C00007659 ,"Cyanidin 3-O-[2''-O-(xylosyl) 6''-O-(p-O-(glucosyl) p-coumaroyl) glucoside] 5-O-[6'''-O-(malonyl) glucoside]"
Arabidopsis thaliana,C00007660 ,"Cyanidin 3-O-[2''-O-(2'''-O-(sinapoyl) xylosyl) 6''-O-(p-coumaroyl) glucoside] 5-O-glucoside"
Arabidopsis thaliana,C00007661 ,"Cyanidin 3-O-[2''-O-(2'''-O-(sinapoyl) xylosyl) 6''-O-(p-O-(glucosyl) p-coumaroyl) glucoside] 5-O-glucoside"

Arachis duranensis
Arachis ipaensis
Asparagus officinalis,C00000674 ,"Luteolin"
Asparagus officinalis,C00000947 ,"Catechin"
Asparagus officinalis,C00000982 ,"Naringenin"
Asparagus officinalis,C00001071 ,"Myricetin"
Asparagus officinalis,C00003817 ,"Apigenin"
Asparagus officinalis,C00004565 ,"Kaempferol"
Asparagus officinalis,C00004631 ,"Quercetin"
Asparagus officinalis,C00005413 ,"Quercetin 3-O-rutinoside"
Asparagus officinalis,C00007233 ,"Naringenin chalcone"

Auxenochlorella protothecoides
Bathycoccus prasinos
Beta vulgaris
Brachypodium distachyon
Brassica napus,C00005229 ,"Kaempferol 3-O-sophoroside 7-O-beta-D-glucopyranoside:Kaempferol 3-sophoroside-7-glucoside"
Brassica napus,C00005464 ,"Quercetin 3-sophoroside-7-glucoside"
Brassica napus,C00005916 ,"Kaempferol 3-(2'''-sinapylsophoroside)-7-glucoside"
Brassica napus,C00005922 ,"Kaempferol 3-(2''-sinapylglucoside)-7-sophoroside"
Brassica napus,C00007233 ,"Naringenin chalcone"

Brassica oleracea,C00000674 ,"Luteolin"
Brassica oleracea,C00000982 ,"Naringenin"
Brassica oleracea,C00002526 ,"Genistein"
Brassica oleracea,C00003817 ,"Apigenin"
Brassica oleracea,C00004565 ,"Kaempferol"
Brassica oleracea,C00004631 ,"Quercetin"
Brassica oleracea,C00005229 ,"Kaempferol 3-O-sophoroside 7-O-beta-D-glucopyranoside:Kaempferol 3-sophoroside-7-glucoside"
Brassica oleracea,C00005373 ,"Quercetin 3-O-beta-D-glucoside"
Brassica oleracea,C00005373 ,"Quercetin 3-O-beta-D-glucoside"
Brassica oleracea,C00005409 ,"Quercetin 3-O-sophoroside"
Brassica oleracea,C00005409 ,"Quercetin 3-O-sophoroside"
Brassica oleracea,C00005409 ,"Quercetin 3-O-sophoroside"
Brassica oleracea,C00005464 ,"Quercetin 3-sophoroside-7-glucoside"
Brassica oleracea,C00005912 ,"Kaempferol 3-(2'''-(E)-p-coumarylsophoroside)-7-glucoside"
Brassica oleracea,C00005913 ,"Kaempferol 3-(2'''-(E)-caffeylsophoroside)-7-glucoside"
Brassica oleracea,C00005914 ,"Kaempferol 3-[2'''-(E)-ferulylsophoroside]-7-glucoside"
Brassica oleracea,C00005916 ,"Kaempferol 3-(2'''-sinapylsophoroside)-7-glucoside"
Brassica oleracea,C00005996 ,"Quercetin 3-(2'''-(E)-caffeylsophoroside]-7-glucoside"
Brassica oleracea,C00005997 ,"Quercetin 3-[2'''-(E)-feruloylsophoroside]-7-glucoside"
Brassica oleracea,C00006614 ,"Cyanidin"
Brassica oleracea,C00006674 ,"Cyanidin 3-sophoroside-5-glucoside"
Brassica oleracea,C00006841 ,"Cyanidin 3-(6''-malonylsophoroside)-5-glucoside"
Brassica oleracea,C00006842 ,"Cyanidin 3-(6''-p-coumarylsophoroside)-5-glucoside"
Brassica oleracea,C00006844 ,"Cyanidin 3-(6''-ferulylsophoroside)-5-glucoside"
Brassica oleracea,C00006845 ,"Cyanidin 3-(6''-sinapylsophoroside)-5-glucoside"
Brassica oleracea,C00006846 ,"C48H57O28"
Brassica oleracea,C00006848 ,"Cyanidin 3-[6''-(4-glucosylferulyl)-sophoroside]-5-glucoside"
Brassica oleracea,C00006851 ,"Cyanidin 3-(6''-p-coumaryl-2''-sinapylsophoroside)-5-glucoside"
Brassica oleracea,C00006853 ,"Cyanidin 3-(6''-ferulyl-2'''-sinapylsophoroside)-5-glucoside"
Brassica oleracea,C00006854 ,"Cyanidin 3-(6'',6'''-disinapylsophoroside)-5-glucoside"
Brassica oleracea,C00013766 ,"Kaempferol 3-sophoroside-7-cellobioside"
Brassica oleracea,C00013805 ,"Kaempferol 3-(2'''-(E)-caffeoylglucosyl)-(1-"
Brassica oleracea,C00036981 ,"Cyanidin 3-O-sophoroside-5-O-glucoside"

Brassica rapa,C00005229 ,"Kaempferol 3-O-sophoroside 7-O-beta-D-glucopyranoside:Kaempferol 3-sophoroside-7-glucoside"

Cajanus cajan,C00002526 ,"Genistein"

Camelina sativa
Capsella rubella
Capsicum annuum,C00000674 ,"Luteolin"
Capsicum annuum,C00000982 ,"Naringenin"
Capsicum annuum,C00004281 ,"Luteolin 7-apiosyl-(1-"
Capsicum annuum,C00004565 ,"Kaempferol"
Capsicum annuum,C00004631 ,"Quercetin"
Capsicum annuum,C00005374 ,"Quercetin3-O-alpha-rhamnopyranoside"
Capsicum annuum,C00005431 ,"Quercetin 3-rhamnoside-7-glucoside"
Capsicum annuum,C00006614 ,"Cyanidin"
Capsicum annuum,C00007233 ,"Naringenin chalcone"
Capsicum annuum,C00011174 ,"Luteolin 7-O-(2-apiofuranosyl-4-glucopyranosyl-6-malonyl)glucopyranoside"

Carica papaya,C00000982 ,"Naringenin"
Carica papaya,C00004565 ,"Kaempferol"
Carica papaya,C00004631 ,"Quercetin"
Carica papaya,C00005413 ,"Quercetin 3-O-rutinoside"

Chenopodium quinoa,C00005155 ,"Kaempferol 3-apiosyl-(1-"
Chenopodium quinoa,C00005204 ,"Kaempferol 3-(2Gal-apiosylrobinobioside)"

Chlamydomonas reinhardtii
Chlorella variabilis
Chondrus crispus
Cicer arietinum,C00002526 ,"Genistein"
Cicer arietinum,C00005161 ,"Kaempferol 3-apiosyl-(1-"
Cicer arietinum,C00006925 ,"Isoliquiritigenin"

Citrus clementina
Citrus sinensis,C00002374 ,"Cyanidin 3-O-glucoside"
Citrus sinensis,C00006792 ,"Cyanidin 3-(4''-acetylglucoside)"
Citrus sinensis,C00006796 ,"Cyanidin 3-(6''-malonylglucoside)"

Coccomyxa subellipsoidea
Cucumis melo
Cucumis sativus,C00004172 ,"Apigenin 7-(6''-p-coumarylglucoside)"
Cucumis sativus,C00005373 ,"Quercetin 3-O-beta-D-glucoside"

Cucurbita maxima
Cucurbita moschata
Cucurbita pepo subsp. pepo
Cyanidioschyzon merolae
Cynara cardunculus var. scolymus
Daucus carota,C00000674 ,"Luteolin"
Daucus carota,C00000982 ,"Naringenin"
Daucus carota,C00001067 ,"Luteolin 7-O-(6''-malonylglucoside)"
Daucus carota,C00002374 ,"Cyanidin 3-O-glucoside"
Daucus carota,C00003817 ,"Apigenin"
Daucus carota,C00004156 ,"Apigenin 7-O-rutinoside"
Daucus carota,C00004268 ,"Luteolin 7-O-beta-D-glucuronide"
Daucus carota,C00004282 ,"Luteolin 7-O-rutinoside"
Daucus carota,C00004330 ,"Luteolin 4'-sulfate"
Daucus carota,C00006614 ,"Cyanidin"
Daucus carota,C00006655 ,"Cyanidin 3-lathyroside"
Daucus carota,C00006670 ,"Cyanidin 3-glucosyl-(1-"
Daucus carota,C00006831 ,"C39H43O22"
Daucus carota,C00006832 ,"C41H45O22"
Daucus carota,C00006833 ,"Cyanidin 3-[6-(6-ferulylglucosyl)-2-xylosylgalactoside]"
Daucus carota,C00006834 ,"Cyanidin 3-[6-(6-sinapylglucosyl)-2-xylosylgalactoside]"
Daucus carota,C00007233 ,"Naringenin chalcone"
Daucus carota,C00033739 ,"Cyanidin 3-O-(2-O-beta-xylopyranosyl)-beta-galactopyranoside"

Dendrobium catenatum
Durio zibethinus
Elaeis guineensis
Eucalyptus grandis
Eutrema salsugineum
Fragaria vesca
Galdieria sulphuraria
Glycine max,C00000982 ,"Naringenin"
Glycine max,C00002374 ,"Cyanidin 3-O-glucoside"
Glycine max,C00002526 ,"Genistein"
Glycine max,C00005165 ,"Kaempferol 3-O-sophoroside"
Glycine max,C00005166 ,"Kaempferol 3-O-gentiobioside"
Glycine max,C00005167 ,"Kaempferol 3-neohesperidoside"
Glycine max,C00005215 ,"Kaempferol 3-glucosyl-(1-"
Glycine max,C00005217 ,"Kaempferol 3-(2G-glucosylrutinoside)"
Glycine max,C00005218 ,"Kaempferol 3-(2G-rhamnosylgentiobioside)"
Glycine max,C00005409 ,"Quercetin 3-O-sophoroside"
Glycine max,C00005411 ,"Quercetin 3-gentiobioside"
Glycine max,C00005412 ,"Quercetin 3-O-neohesperidoside"
Glycine max,C00005453 ,"Quercetin 3-(2G-glucosylgentiobioside)"
Glycine max,C00005454 ,"Quercetin 3-(2G-glucosylrutinoside)"
Glycine max,C00005455 ,"Quercetin 3-(2G-rhamnosylgentiobioside)"
Glycine max,C00006925 ,"Isoliquiritigenin"
Glycine max,C00007233 ,"Naringenin chalcone"
Glycine max,C00010110 ,"Genistein 7-O-beta-D-glucoside 6''-O-malonate"

Gossypium arboreum,C00005386 ,"Quercetin 3'-glucoside"

Gossypium hirsutum,C00004651 ,"Quercetin 3,5,7,4'-tetramethyl ether"
Gossypium hirsutum,C00004652 ,"Quercetin 3,5,3',4'-tetramethyl ether"
Gossypium hirsutum,C00005373 ,"Quercetin 3-O-beta-D-glucoside"
Gossypium hirsutum,C00005386 ,"Quercetin 3'-glucoside"

Gossypium raimondii
Helianthus annuus,C00002374 ,"Cyanidin 3-O-glucoside"
Helianthus annuus,C00006651 ,"Cyanidin 3-xyloside"

Hevea brasiliensis
Ipomoea nil,C00006828 ,"C42H47O24"
Ipomoea nil,C00006847 ,"Cyanidin 3-[6''-(4-glucosylcaffeyl)sophoroside]-5-glucoside"

Jatropha curcas
Juglans regia
Lactuca sativa,C00006796 ,"Cyanidin 3-(6''-malonylglucoside)"
Lactuca sativa,C00013883 ,"Quercetin 3-(6''-malonylglucoside)-7-glucoside"

Lotus japonicus,C00000958 ,"epi-Gallocatechin 3-O-gallate"
Lotus japonicus,C00005372 ,"Quercetin 3-galactoside"
Lotus japonicus,C00005373 ,"Quercetin 3-O-beta-D-glucoside"
Lotus japonicus,C00005374 ,"Quercetin3-O-alpha-rhamnopyranoside"
Lotus japonicus,C00005413 ,"Quercetin 3-O-rutinoside"
Lotus japonicus,C00009210 ,"Catechin-(4alpha-"
Lotus japonicus,C00009237 ,"Gallocatechin-(4alpha-"
Lotus japonicus,C00009238 ,"Epigallocatechin-(4beta-"

Lupinus angustifolius
Malus domestica
Manihot esculenta
Micromonas commoda
Micromonas pusilla
Momordica charantia,C00000947 ,"Catechin"
Momordica charantia,C00000956 ,"Epicatechin"
Momordica charantia,C00000982 ,"Naringenin"
Momordica charantia,C00004565 ,"Kaempferol"
Momordica charantia,C00004631 ,"Quercetin"
Momordica charantia,C00005373 ,"Quercetin 3-O-beta-D-glucoside"
Momordica charantia,C00005413 ,"Quercetin 3-O-rutinoside"
Momordica charantia,C00007233 ,"Naringenin chalcone"

Monoraphidium neglectum
Musa acuminata,C00000947 ,"Catechin"
Musa acuminata,C00000956 ,"Epicatechin"
Musa acuminata,C00000982 ,"Naringenin"
Musa acuminata,C00004565 ,"Kaempferol"
Musa acuminata,C00004631 ,"Quercetin"
Musa acuminata,C00005372 ,"Quercetin 3-galactoside"
Musa acuminata,C00005373 ,"Quercetin 3-O-beta-D-glucoside"
Musa acuminata,C00005413 ,"Quercetin 3-O-rutinoside"

Nelumbo nucifera,C00005372 ,"Quercetin 3-galactoside"
Nelumbo nucifera,C00005373 ,"Quercetin 3-O-beta-D-glucoside"

Nicotiana attenuata
Nicotiana sylvestris
Nicotiana tabacum,C00005472 ,"Quercetin 3-rutinoside-7-glucoside"

Nicotiana tomentosiformis
Olea europaea v. sylvestris
Oryza brachyantha
Oryza sativa japonica RAPDB
Oryza sativa japonica RefSeq
Ostreococcus lucimarinus
Ostreococcus tauri
Papaver somniferum,C00005411 ,"Quercetin 3-gentiobioside"

Phalaenopsis equestris,C00011095 ,"Cyanidin 3-O-[beta-D-glucopyranoside]-7,3'-di-O-[6-O-(sinapyl)-beta-D-glucopyranoside]"
Phalaenopsis equestris,C00011096 ,"Cyanidin 3-O-[6-O-(malonyl)-beta-D-glucopyranoside]-7,3'-di-O-[6-O-(sinapyl)-beta-D-glucopyranoside]"

Phaseolus vulgaris,C00002526 ,"Genistein"
Phaseolus vulgaris,C00005141 ,"Kaempferol 3-glucuronide"
Phaseolus vulgaris,C00005150 ,"Kaempferol 7-O-rhamnoside"

Phoenix dactylifera
Physcomitrium patens subsp. Patens
Populus trichocarpa
Populus euphratica
Prunus avium,C00000947 ,"Catechin"
Prunus avium,C00000982 ,"Naringenin"
Prunus avium,C00005149 ,"Kaempferol-7-O-glucoside"
Prunus avium,C00005152 ,"Kaempferol 4'-glucoside"
Prunus avium,C00005194 ,"Kaempferol 3,4'-di-O-beta-D-glucopyranoside"
Prunus avium,C00005217 ,"Kaempferol 3-(2G-glucosylrutinoside)"
Prunus avium,C00005247 ,"Kaempferol 3-rutinoside-4'-glucoside"
Prunus avium,C00005477 ,"Quercetin 3-rutinoside-4'-glucoside"
Prunus avium,C00005488 ,"Quercetin 3-rutinoside-7,3'-diglucoside"
Prunus avium,C00006614 ,"Cyanidin"
Prunus avium,C00048239 ,"(+)-Naringenin"

Prunus mume,C00000982 ,"Naringenin"
Prunus mume,C00005412 ,"Quercetin 3-O-neohesperidoside"
Prunus mume,C00005413 ,"Quercetin 3-O-rutinoside"
Prunus mume,C00013879 ,"Quercetin 3-rhamnosyl-(1-"

Prunus persica,C00000947 ,"Catechin"
Prunus persica,C00000982 ,"Naringenin"
Prunus persica,C00000998 ,"Naringenin 7-O-beta-D-glucoside"
Prunus persica,C00004565 ,"Kaempferol"

Pyrus x bretschneideri
Quercus suber,C00005849 ,"Kaempferol 3-(2''-p-coumarylglucoside)"
Quercus suber,C00005853 ,"Kaempferol 3-(4''-acetyl-6''-p-coumarylglucoside)"
Quercus suber,C00005858 ,"Kaempferol 3-(2'',3''-diacetyl-4''-(Z)-p-coumaryl-6''-(E)-p-coumarylglucoside)"
Quercus suber,C00005859 ,"Kaempferol 3-(3'',4''-diacetyl-2'',6''-di-(E)-p-coumarylglucoside)"

Ricinus communis,C00005134 ,"Kaempferol 3-xyloside"
Ricinus communis,C00013786 ,"Kaempferol 3-(6''-acetylglucosyl)-(1-"
Ricinus communis,C00014318 ,"Naringenin 7-(2-p-Coumaroylglucoside)"

Selaginella moellendorffii
Sesamum indicum
Setaria italica
Solanum lycopersicum,C00000998 ,"Naringenin 7-O-beta-D-glucoside"
Solanum lycopersicum,C00004565 ,"Kaempferol"
Solanum lycopersicum,C00005374 ,"Quercetin3-O-alpha-rhamnopyranoside"
Solanum lycopersicum,C00005413 ,"Quercetin 3-O-rutinoside"
Solanum lycopersicum,C00007233 ,"Naringenin chalcone"

Solanum pennellii,C00004638 ,"Quercetin 3,7-dimethyl ether"
Solanum pennellii,C00004649 ,"Quercetin 7,3',4'-trimethyl ether"

Solanum tuberosum,C00005230 ,"Kaempferol 3-sophoroside-7-rhamnoside"
Solanum tuberosum,C00005258 ,"Kaempferol 3-sophorotrioside-7-rhamnoside"
Solanum tuberosum,C00005373 ,"Quercetin 3-O-beta-D-glucoside"
Solanum tuberosum,C00005413 ,"Quercetin 3-O-rutinoside"
Solanum tuberosum,C00005454 ,"Quercetin 3-(2G-glucosylrutinoside)"

Sorghum bicolor,C00006610 ,"Apigeninidin"
Sorghum bicolor,C00006753 ,"Apigeninidin 5-(5''-caffeylarabinoside)"

Spinacia oleracea
Tarenaya hassleriana
Theobroma cacao,C00000674 ,"Luteolin"
Theobroma cacao,C00000947 ,"Catechin"
Theobroma cacao,C00000956 ,"Epicatechin"
Theobroma cacao,C00000982 ,"Naringenin"
Theobroma cacao,C00000998 ,"Naringenin 7-O-beta-D-glucoside"
Theobroma cacao,C00003817 ,"Apigenin"
Theobroma cacao,C00005372 ,"Quercetin 3-galactoside"
Theobroma cacao,C00005373 ,"Quercetin 3-O-beta-D-glucoside"
Theobroma cacao,C00006650 ,"Cyanidin 3-arabinoside"
Theobroma cacao,C00013256 ,"Epicatechin 8-C-beta-D-galactoside"
Theobroma cacao,C00036803 ,"bis-8,8'-Catechinylmethane"

Vigna angularis,C00000947 ,"Catechin"
Vigna angularis,C00002526 ,"Genistein"
Vigna angularis,C00006614 ,"Cyanidin"
Vigna angularis,C00008817 ,"Gallocatechin"
Vigna angularis,C00008852 ,"Catechin 7-O-beta-D-glucopyranoside"
Vigna angularis,C00009067 ,"Catechin-(4alpha-"

Vigna radiata,C00002526 ,"Genistein"
Vigna radiata,C00005141 ,"Kaempferol 3-glucuronide"
Vigna radiata,C00005409 ,"Quercetin 3-O-sophoroside"
Vigna radiata,C00008817 ,"Gallocatechin"

Vitis vinifera,C00000947 ,"Catechin"
Vitis vinifera,C00000956 ,"Epicatechin"
Vitis vinifera,C00000958 ,"epi-Gallocatechin 3-O-gallate"
Vitis vinifera,C00002374 ,"Cyanidin 3-O-glucoside"
Vitis vinifera,C00005373 ,"Quercetin 3-O-beta-D-glucoside"
Vitis vinifera,C00006793 ,"Cyanidin 3-(6''-acetylglucoside)"
Vitis vinifera,C00008817 ,"Gallocatechin"
Vitis vinifera,C00008866 ,"(-)-Epicatechin 3-O-gallate"
Vitis vinifera,C00008882 ,"Gallocatechin 3-O-gallate"
Vitis vinifera,C00009086 ,"Epicatechin-(4beta-"
Vitis vinifera,C00009087 ,"Epicatechin-(4beta-"
