ACERACEAE#ACER NIKOENSE#(+)-CATECHIN#(-)-EPICATECHIN
ACERACEAE#ACER RUBRUM#(+)-CATECHIN#(-)-EPICATECHIN
ACTINIDIACEAE#ACTINIDIA ARGUTA#(+)-CATECHIN#(-)-EPICATECHIN#CATECHIN,(-)#EPICATECHIN(-):#EPICATECHIN(-):6-(2-PYRROLIDINONE-5-YL)NOVEL STRUCTURE#EPICATECHIN(-):8-(2-PYRROLIDINONE-5-YL)NOVEL STRUCTURE
ACTINIDIACEAE#ACTINIDIA CHINENSIS#(+)-CATECHIN#(-)-EPICATECHIN#CATECHIN(4-ALPHA-8)-(+)-CATECHIN,(+)#CATECHIN(4-BETA-8)-(-)-EPI-EPICATECHIN(-)
AIZOACEAE#CARPOBROTUS EDULIS#(+)-CATECHIN
AIZOACEAE#NELIA MEYERI#(+)-CATECHIN#(-)-EPICATECHIN
ANACARDIACEAE#ANACARDIUM OCCIDENTALE#(+)-CATECHIN#(-)-EPICATECHIN
ANACARDIACEAE#ANTROCARYON KLAINEANUM#(+)-CATECHIN#(-)-EPICATECHIN
ANACARDIACEAE#GLUTA SPECIES#(+)-CATECHIN
ANACARDIACEAE#MANGIFERA INDICA#(+)-CATECHIN#(-)-EPICATECHIN#(-)-EPICATECHIN-3-O-GALLATE#OXIDASE,CATECHIN
ANACARDIACEAE#PISTACIA LENTISCUS#(+)-CATECHIN
ANACARDIACEAE#PISTACIA WEINMANNIFOLIA#(+)-CATECHIN#(+)-GALLOCATECHIN
ANACARDIACEAE#RHUS GLABRA#(+)-CATECHIN#(+)-GALLOCATECHIN#(-)-EPICATECHIN#(-)-EPIGALLOCATECHIN#EPICATECHIN-GALLO:(-)
ANACARDIACEAE#RHUS TYPHINA#(+)-CATECHIN#(+)-GALLOCATECHIN#(-)-EPICATECHIN#(-)-EPICATECHIN-3-O-GALLATE#EPICATECHIN-GALLO:(-):
ANACARDIACEAE#SCLEROCARYA BIRREA#EPICATECHIN-3-GALLOYL ESTER:(-)
ANNONACEAE#ANNONA AMBOTAY#(+)-CATECHIN
ANNONACEAE#FISSISTIGMA RUBIGINOSUM#(+)-CATECHIN
ANNONACEAE#MITRELLA KENTII#(+)-CATECHIN
ANNONACEAE#XYLOPIA VIELANA#(-)-EPICATECHIN
APOCYNACEAE#APOCYNUM VENETUM#(+)-CATECHIN#(+)-GALLOCATECHIN#(-)-EPICATECHIN#(-)-EPIGALLOCATECHIN#CATECHIN(4-BETA-8)-EPIGALLOCATECHIN:(-)#CATECHIN(7-8-E)-4-ALPHA-(3-4-DIHYDROXY-PHENYL)-DIHYDRO-2(3H)-PYRANONE#CATECHIN-(8,7-E)-4-ALPHA-(3-4-DIHYDROXY-PHENYL)-DIHYDRO-2(3H)-PYRANONE#CATECHIN-[8,7-E]-4-ALPHA-(3-3-DIHYDROXY-PHENYL)-DIHYDRO-2(3H)-PYRANONE#GALLOCATECHIN(4-BETA-8)-EPI-EPICATECHIN:(-)
APOCYNACEAE#DIPLADENIA MARTIANA#(-)-EPICATECHIN
APOCYNACEAE#ECDYSANTHERA UTILIS#(-)-EPICATECHIN#CATECHIN-(4-BETA-8)-EPI-CATECHIN-(4-BETA-8-2-BETA-O-7)-EPI-EPICATECHIN:(-)#CATECHIN-(4-BETA-8-2-BETA-O-7)-EPI-CATECHIN-(4-BETA-8)-EPI-EPICATECHIN:(-)
APOCYNACEAE#LEUCONOTIS EUGENIFOLIUS#(-)-EPIGALLOCATECHIN
APOCYNACEAE#PARAMERIA LAEVIGATA#(-)-EPICATECHIN#CATECHIN(2-BETA-O,4-BETA-6)-EPI-CATECHIN(2-BETA-O-7,4-BETA-8)-EPI-EPICATECHIN:(-)
APOCYNACEAE#TRACHOMITUM VENETUM#(+)-CATECHIN
ARACEAE#ANCHOMANES DIFFORMIS#(+)-CATECHIN#(-)-EPICATECHIN
ARECACEAE#ARECA CATECHU#(+)-CATECHIN#(-)-EPICATECHIN#CATECHIN(4-BETA-8)-CATECHIN(4-ALPHA-8)-EPICATECHINWITH NOVEL STRUCTURE#CATECHIN(4-BETA-8)-EPICATECHIN:(-)#EPICATECHIN(4-8)-CATECHIN#EPICATECHIN(4-8)-EPI-CATECHIN-(4-6)-CATECHIN#EPICATECHIN(4-8)-EPI-CATECHIN-(4-8)-CATECHIN#EPICATECHIN(4-8)-EPI-CATECHIN-(4-8)-EPI-CATECHIN-(4-8)-CATECHIN#EPICATECHIN:(+):
ARECACEAE#DESMONCUS POLYACANTHOS#(+)-CATECHIN#EPICATECHIN:(+)
ARECACEAE#EUTERPE OLERACEA#(+)-CATECHIN#(-)-EPICATECHIN
ARECACEAE#METROXYLON SAGU#CATECHIN(4-ALPHA-8)-ENT-EPI-EPICATECHINENT:#CATECHIN(4-ALPHA-8)-EPI-EPICATECHINENT#CATECHIN(4-ALPHA-8)-EPICATECHINENT:
ARECACEAE#PHOENIX DACTYLIFERA#(+)-CATECHIN#(-)-EPICATECHIN
ARECACEAE#PHOENIX HANCEANA_VAR.#(+)-CATECHIN#EPICATECHIN(-)
ARECACEAE#TRACHYCARPUS FORTUNEI#(+)-CATECHIN
ASCLEPIADACEAE#ASCLEPIAS HIPPOCASTANUM#(-)-EPICATECHIN
ASTERACEAE#ANTHEMIS NOBILIS#(-)-EPICATECHIN
ASTERACEAE#ARTEMISIA STOLONIFERA#(+)-CATECHIN#(-)-EPICATECHIN
ASTERACEAE#BACCHARIS MARITIMA#(+)-CATECHIN
ASTERACEAE#CALEA ZACATECHICHI#ZACATECHINOLIDE,1-ALPHA-ACETOXY:
ASTERACEAE#CALENDULA OFFICINALIS#(+)-CATECHIN
ASTERACEAE#CHRYSANTHEMUM BALSAMITA#(+)-CATECHIN
ASTERACEAE#CNICUS BENEDICTUS#(+)-CATECHIN
ASTERACEAE#CONYZA DIOSCORIDIS#(+)-CATECHIN#(-)-EPICATECHIN
ASTERACEAE#ERIGERON CANADENSIS#(+)-CATECHIN
ASTERACEAE#HETEROTHECA MICHUACANA_VAR.LONGIFOLIA#(+)-CATECHIN
ASTERACEAE#RHAPONTICUM UNIFLORUM#(+)-CATECHIN
ASTERACEAE#TARAXACUM HALLAISANENSIS#(-)-EPICATECHIN
BEGONIACEAE#BEGONIA FIMBRISTIPULA#CATECHIN,(-)
BEGONIACEAE#BEGONIA NANTOENSIS#CATECHIN,(-)
BETULACEAE#ALNUS GLUTINOSA#(+)-CATECHIN
BETULACEAE#ALNUS HIRSUTA#(-)-EPICATECHIN
BETULACEAE#BETULA DAHURICA#(+)-CATECHIN#CATECHIN-7-O-BETA-D-XYLOPYRANOSIDE,(+)
BETULACEAE#BETULA ERMANII#CATECHIN-7-O-BETA-D-XYLOPYRANOSIDE,(+)
BETULACEAE#BETULA MAXIMOWICZIANA#CATECHIN,(+)7-O-BETA-D-XYLOPYRANOSIDE
BETULACEAE#BETULA OVALIFOLIA#(+)-CATECHIN#CATECHIN-7-O-BETA-D-XYLOPYRANOSIDE,(+)
BETULACEAE#BETULA PENDULA#(+)-CATECHIN#CATECHIN-7-O-BETA-D-XYLOPYRANOSIDE,(+)#GALLOCATECHIN,(DL)
BETULACEAE#BETULA PLATYPHYLLA_VAR.JAPONICA#(+)-CATECHIN#BETULA PLATYPHYLLA_VAR.LATIFOLIA#BETULACEAE#CATECHIN,(+)5-O-BETA-D-GLUCOSIDE#CATECHIN,(+)7-O-BETA-D-GLUCOSIDE#CATECHIN,(+)7-O-BETA-D-XYLOPYRANOSIDE#CATECHIN,(-)#CATECHIN-7-O-BETA-D-XYLOPYRANOSIDE,(-)
BETULACEAE#BETULA PUBESCENS#(+)-CATECHIN#(-)-EPICATECHIN#BETULACEAE#CATECHIN-7-O-BETA-D-XYLOPYRANOSIDE,(+)
